ad_clicks,ad_clicks_unique,ad_impressions,ad_impressions_unique,ad_network_id,advertiser_id,country.code,date_hour,events,installs,is_reengagement,payouts,publisher_id,publisher_sub_ad.ref,publisher_sub_adgroup.ref,publisher_sub_campaign.ref,publisher_sub_publisher.ref,publisher_sub_site.ref,site_id
66,0,0,0,0,877,CH,"2016-11-17 05:00:00",0,0,0,0,1899,,,,,,533
6,0,0,0,0,877,IE,"2016-11-17 02:00:00",0,0,0,0,142476,,,,,,533
0,0,1,1,98,877,CN,"2016-11-17 07:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,50046b006d791be34e17e959,2962
48,0,0,0,0,877,NL,"2016-11-17 01:00:00",0,0,0,0,365,,,,,,533
0,0,1,1,98,877,RU,"2016-11-17 00:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,5432c0f02f64768173000111,2962
1,1,0,0,1783,877,US,"2016-11-17 13:00:00",0,0,0,0,181341,,,,[PID],,2962
1,1,0,0,1783,877,US,"2016-11-17 02:00:00",0,0,0,0,181341,,,,[PID],,2962
1823,0,0,0,0,877,US,"2016-11-17 20:00:00",0,0,0,0,1899,,,,,,533
156,0,0,0,0,877,DK,"2016-11-17 23:00:00",0,0,0,0,1899,,,,,,533
6,0,0,0,0,877,DK,"2016-11-17 17:00:00",0,0,0,0,365,,,,,,47266
24,0,0,0,0,877,SE,"2016-11-17 06:00:00",0,0,0,0,365,,,,,,47266
30,0,0,0,0,877,IT,"2016-11-17 14:00:00",0,0,0,0,365,,,,,,47266
12,3,0,0,1993,877,US,"2016-11-17 17:00:00",0,0,0,0,308307,,,,,,122265
0,0,1,1,98,877,CN,"2016-11-17 20:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,50046b006d791be34e17e959,2962
0,0,0,0,186,877,US,"2016-11-17 14:00:00",0,0,0,0,10968,,,6637,1744,,2962
24,0,0,0,0,877,CH,"2016-11-17 15:00:00",0,0,0,0,365,,,,,,533
90,0,0,0,0,877,IE,"2016-11-17 20:00:00",0,0,0,0,1899,,,,,,533
24,0,0,0,0,877,UK,"2016-11-17 22:00:00",0,0,0,0,142476,,,,,,533
1,0,0,0,0,877,INT,"2016-11-17 16:00:00",0,0,0,0,1899,,,,,,533
6,0,0,0,0,877,DK,"2016-11-17 03:00:00",0,0,0,0,365,,,,,,47266
293,0,0,0,0,877,UK,"2016-11-17 16:00:00",0,0,0,0,1899,,,,,,533
30,0,0,0,0,877,IT,"2016-11-17 13:00:00",0,0,0,0,365,,,,,,47266
279,0,0,0,0,877,US,"2016-11-17 09:00:00",0,0,0,0,365,,,,,,533
18,0,0,0,0,877,CA,"2016-11-17 22:00:00",0,0,0,0,142476,,,,,,533
42,0,0,0,0,877,UK,"2016-11-17 03:00:00",0,0,0,0,365,,,,,,533
2,2,0,0,2414,877,US,"2016-11-17 00:00:00",0,0,0,0,334322,,,default,e64a7f34a0e33ce2_default,,2962
2,2,0,0,2414,877,US,"2016-11-17 09:00:00",0,0,0,0,334322,,,default,e64a7f34a0e33ce2_default,,2962
24,0,0,0,0,877,CH,"2016-11-17 20:00:00",0,0,0,0,365,,,,,,533
1,1,0,0,1072,877,US,"2016-11-17 06:00:00",0,0,0,0,75940,8403,5401,767,37541,,2962
24,0,0,0,0,877,AT,"2016-11-17 12:00:00",0,0,0,0,365,,,,,,47266
0,0,2,2,98,877,CN,"2016-11-17 06:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,50046b006d791be34e17e959,2962
48,0,0,0,0,877,NL,"2016-11-17 07:00:00",0,0,0,0,365,,,,,,533
30,0,0,0,0,877,NL,"2016-11-17 11:00:00",0,0,0,0,142476,,,,,,533
288,0,0,0,0,877,UK,"2016-11-17 00:00:00",0,0,0,0,1899,,,,,,533
18,0,0,0,0,877,DK,"2016-11-17 04:00:00",0,0,0,0,365,,,,,,533
0,0,0,0,0,877,IR,"2016-11-17 06:00:00",0,1,0,0,0,,,,,,123959
156,0,0,0,0,877,DK,"2016-11-17 10:00:00",0,0,0,0,1899,,,,,,533
1,1,0,0,31,877,US,"2016-11-17 13:00:00",0,0,0,0,338374,,,,,,131165
0,0,3,3,98,877,RU,"2016-11-17 00:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,50046b006d791be34e17e959,2962
90,0,0,0,0,877,IE,"2016-11-17 16:00:00",0,0,0,0,1899,,,,,,533
18,0,0,0,0,877,CA,"2016-11-17 10:00:00",0,0,0,0,365,,,,,,533
0,0,1,1,98,877,RU,"2016-11-17 06:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,5432c0f02f64768173000111,2962
18,0,0,0,0,877,CA,"2016-11-17 02:00:00",0,0,0,0,142476,,,,,,533
6,0,0,0,0,877,CH,"2016-11-17 06:00:00",0,0,0,0,365,,,,,,47266
0,0,2,0,98,877,RU,"2016-11-17 08:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,5432c1667f34cd58410001b6,2962
12,0,0,0,0,877,SE,"2016-11-17 19:00:00",0,0,0,0,142476,,,,,,533
0,0,0,0,0,877,IR,"2016-11-17 16:00:00",1,0,0,0,0,,,,,,123959
30,0,0,0,0,877,SE,"2016-11-17 16:00:00",0,0,0,0,365,,,,,,47266
714,0,0,0,0,877,DE,"2016-11-17 22:00:00",0,0,0,0,1899,,,,,,533
294,0,0,0,0,877,UK,"2016-11-17 19:00:00",0,0,0,0,1899,,,,,,533
0,0,1,0,98,877,RU,"2016-11-17 13:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,50046b006d791be34e17e959,2962
24,0,0,0,0,877,SE,"2016-11-17 01:00:00",0,0,0,0,365,,,,,,47266
6,0,0,0,0,877,IE,"2016-11-17 20:00:00",0,0,0,0,142476,,,,,,533
713,0,0,0,0,877,DE,"2016-11-17 17:00:00",0,0,0,0,1899,,,,,,533
18,0,0,0,0,877,SE,"2016-11-17 10:00:00",0,0,0,0,365,,,,,,533
282,0,0,0,0,877,US,"2016-11-17 00:00:00",0,0,0,0,365,,,,,,533
6,0,0,0,0,877,CA,"2016-11-17 14:00:00",0,0,0,0,365,,,,,,47266
174,0,0,0,0,877,US,"2016-11-17 03:00:00",0,0,0,0,142476,,,,,,533
24,0,0,0,0,877,AT,"2016-11-17 17:00:00",0,0,0,0,365,,,,,,47266
0,0,0,0,0,877,BR,"2016-11-17 18:00:00",0,0,0,0,0,,,,,,123959
0,0,1,1,98,877,RU,"2016-11-17 01:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,563b2488206a9c152000002a,2962
0,0,2,2,98,877,FR,"2016-11-17 09:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,50046b006d791be34e17e959,2962
6,0,0,0,0,877,IT,"2016-11-17 10:00:00",0,0,0,0,142476,,,,,,533
0,0,3,3,98,877,RU,"2016-11-17 04:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,5767da97de4dacbc140000e7,2962
42,0,0,0,0,877,UK,"2016-11-17 01:00:00",0,0,0,0,365,,,,,,533
174,0,0,0,0,877,US,"2016-11-17 15:00:00",0,0,0,0,142476,,,,,,533
174,0,0,0,0,877,US,"2016-11-17 23:00:00",0,0,0,0,142476,,,,,,533
42,0,0,0,0,877,AT,"2016-11-17 06:00:00",0,0,0,0,365,,,,,,533
42,0,0,0,0,877,UK,"2016-11-17 11:00:00",0,0,0,0,365,,,,,,533
1,1,0,0,0,877,SE,"2016-11-17 08:00:00",0,0,0,0,45684,,,,,,48348
48,0,0,0,0,877,NL,"2016-11-17 05:00:00",0,0,0,0,365,,,,,,533
6,0,0,0,0,877,DK,"2016-11-17 10:00:00",0,0,0,0,142476,,,,,,533
0,0,2,0,98,877,RU,"2016-11-17 07:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,5642ec07b3ec8e0d32000025,2962
18,0,0,0,0,877,CA,"2016-11-17 19:00:00",0,0,0,0,142476,,,,,,533
1,1,0,0,214,877,KR,"2016-11-17 19:00:00",0,0,0,0,12738,,,14305,,,2962
78,0,0,0,0,877,DE,"2016-11-17 10:00:00",0,0,0,0,365,,,,,,533
48,0,0,0,0,877,NL,"2016-11-17 09:00:00",0,0,0,0,365,,,,,,533
6,0,0,0,0,877,DK,"2016-11-17 13:00:00",0,0,0,0,142476,,,,,,533
30,0,0,0,0,877,AT,"2016-11-17 23:00:00",0,0,0,0,142476,,,,,,533
12,0,0,0,0,877,SE,"2016-11-17 08:00:00",0,0,0,0,142476,,,,,,533
0,0,0,0,0,877,BD,"2016-11-17 12:00:00",4,1,0,0,0,,,,,,2385
30,0,0,0,0,877,AT,"2016-11-17 19:00:00",0,0,0,0,142476,,,,,,533
6,0,0,0,0,877,IE,"2016-11-17 00:00:00",0,0,0,0,142476,,,,,,533
6,0,0,0,0,877,DK,"2016-11-17 10:00:00",0,0,0,0,365,,,,,,47266
0,0,0,0,0,877,CN,"2016-11-17 23:00:00",1,2,0,0,0,,,,,,2962
1,1,0,0,1783,877,US,"2016-11-17 03:00:00",0,0,0,0,181341,,,,[PID],,2962
18,0,0,0,0,877,DK,"2016-11-17 18:00:00",0,0,0,0,365,,,,,,533
174,0,0,0,0,877,US,"2016-11-17 01:00:00",0,0,0,0,142476,,,,,,533
6,0,0,0,0,877,CA,"2016-11-17 08:00:00",0,0,0,0,365,,,,,,533
18,0,0,0,0,877,SE,"2016-11-17 16:00:00",0,0,0,0,365,,,,,,533
6,0,0,0,0,877,CH,"2016-11-17 23:00:00",0,0,0,0,365,,,,,,47266
30,0,0,0,0,877,NL,"2016-11-17 09:00:00",0,0,0,0,142476,,,,,,533
6,0,0,0,0,877,IT,"2016-11-17 23:00:00",0,0,0,0,142476,,,,,,533
0,0,1,0,98,877,RU,"2016-11-17 02:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,52a861166faa22fa48000009,2962
288,0,0,0,0,877,UK,"2016-11-17 03:00:00",0,0,0,0,1899,,,,,,533
60,0,0,0,0,877,NL,"2016-11-17 13:00:00",0,0,0,0,365,,,,,,47266
90,0,0,0,0,877,IE,"2016-11-17 14:00:00",0,0,0,0,1899,,,,,,533
0,0,0,0,0,877,IR,"2016-11-17 17:00:00",0,1,0,0,0,,,,,,123959
0,0,0,0,0,877,US,"2016-11-17 04:00:00",0,1,0,0,0,,,,,,123959
12,0,0,0,0,877,IE,"2016-11-17 08:00:00",0,0,0,0,365,,,,,,533
174,0,0,0,0,877,US,"2016-11-17 09:00:00",0,0,0,0,142476,,,,,,533
1824,0,0,0,0,877,US,"2016-11-17 10:00:00",0,0,0,0,1899,,,,,,533
30,0,0,0,0,877,NL,"2016-11-17 06:00:00",0,0,0,0,142476,,,,,,533
48,0,0,0,0,877,DE,"2016-11-17 17:00:00",0,0,0,0,142476,,,,,,533
138,0,0,0,0,877,IT,"2016-11-17 07:00:00",0,0,0,0,1899,,,,,,533
0,0,1,1,98,877,RU,"2016-11-17 00:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,52a861166faa22fa48000009,2962
12,0,0,0,0,877,SE,"2016-11-17 17:00:00",0,0,0,0,142476,,,,,,533
24,0,0,0,0,877,AT,"2016-11-17 02:00:00",0,0,0,0,365,,,,,,47266
6,0,0,0,0,877,IE,"2016-11-17 07:00:00",0,0,0,0,142476,,,,,,533
24,0,0,0,0,877,IE,"2016-11-17 19:00:00",0,0,0,0,365,,,,,,47266
78,0,0,0,0,877,DE,"2016-11-17 04:00:00",0,0,0,0,365,,,,,,533
6,0,0,0,0,877,DK,"2016-11-17 18:00:00",0,0,0,0,142476,,,,,,533
84,0,0,0,0,877,SE,"2016-11-17 08:00:00",0,0,0,0,1899,,,,,,533
12,0,0,0,0,877,IE,"2016-11-17 16:00:00",0,0,0,0,365,,,,,,533
30,0,0,0,0,877,UK,"2016-11-17 10:00:00",0,0,0,0,365,,,,,,47266
18,0,0,0,0,877,DK,"2016-11-17 12:00:00",0,0,0,0,365,,,,,,533
0,0,1,1,98,877,RU,"2016-11-17 06:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,55267f041165bb966b00005b,2962
174,0,0,0,0,877,US,"2016-11-17 17:00:00",0,0,0,0,142476,,,,,,533
1824,0,0,0,0,877,US,"2016-11-17 14:00:00",0,0,0,0,1899,,,,,,533
66,0,0,0,0,877,CH,"2016-11-17 01:00:00",0,0,0,0,1899,,,,,,533
138,0,0,0,0,877,IT,"2016-11-17 08:00:00",0,0,0,0,1899,,,,,,533
0,0,0,0,0,877,US,"2016-11-17 06:00:00",0,8,0,0,0,,,,,,114023
2,2,0,0,2414,877,US,"2016-11-17 13:00:00",0,0,0,0,334322,,,default,e64a7f34a0e33ce2_default,,2962
336,0,0,0,0,877,US,"2016-11-17 16:00:00",0,0,0,0,365,,,,,,47266
1,1,0,0,1783,877,US,"2016-11-17 16:00:00",0,0,0,0,181341,,,,[PID],,2962
48,0,0,0,0,877,DE,"2016-11-17 02:00:00",0,0,0,0,142476,,,,,,533
12,0,0,0,0,877,SE,"2016-11-17 04:00:00",0,0,0,0,142476,,,,,,533
0,0,0,0,0,877,US,"2016-11-17 11:00:00",0,1,0,0,0,,,,,,123959
204,0,0,0,0,877,AT,"2016-11-17 05:00:00",0,0,0,0,1899,,,,,,533
0,0,0,0,0,877,US,"2016-11-17 19:00:00",0,3,0,0,0,,,,,,113773
6,0,0,0,0,877,CH,"2016-11-17 07:00:00",0,0,0,0,142476,,,,,,533
6,0,0,0,0,877,CH,"2016-11-17 13:00:00",0,0,0,0,142476,,,,,,533
174,0,0,0,0,877,US,"2016-11-17 20:00:00",0,0,0,0,142476,,,,,,533
103,0,0,0,0,877,DE,"2016-11-17 09:00:00",0,0,0,0,365,,,,,,47266
30,0,0,0,0,877,UK,"2016-11-17 08:00:00",0,0,0,0,365,,,,,,47266
6,0,0,0,0,877,IE,"2016-11-17 08:00:00",0,0,0,0,142476,,,,,,533
6,0,0,0,0,877,CA,"2016-11-17 23:00:00",0,0,0,0,365,,,,,,47266
24,0,0,0,0,877,CH,"2016-11-17 21:00:00",0,0,0,0,365,,,,,,533
24,0,0,0,0,877,AT,"2016-11-17 19:00:00",0,0,0,0,365,,,,,,47266
0,0,0,0,0,877,IR,"2016-11-17 02:00:00",2,0,0,0,0,,,,,,123959
12,0,0,0,0,877,SE,"2016-11-17 21:00:00",0,0,0,0,142476,,,,,,533
24,0,0,0,0,877,IE,"2016-11-17 07:00:00",0,0,0,0,365,,,,,,47266
90,0,0,0,0,877,IE,"2016-11-17 02:00:00",0,0,0,0,1899,,,,,,533
24,0,0,0,0,877,UK,"2016-11-17 17:00:00",0,0,0,0,142476,,,,,,533
0,0,0,0,0,877,CO,"2016-11-17 07:00:00",6,0,0,0,0,,,,,,52096
0,0,0,0,0,877,UK,"2016-11-17 03:00:00",1,0,0,0,0,,,,,,2960
174,0,0,0,0,877,US,"2016-11-17 10:00:00",0,0,0,0,142476,,,,,,533
156,0,0,0,0,877,DK,"2016-11-17 20:00:00",0,0,0,0,1899,,,,,,533
270,0,0,0,0,877,US,"2016-11-17 20:00:00",0,0,0,0,365,,,,,,533
0,0,3,3,98,877,RU,"2016-11-17 11:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,50046b006d791be34e17e959,2962
0,0,0,0,0,877,IR,"2016-11-17 00:00:00",5,0,0,0,0,,,,,,123959
1826,0,0,0,0,877,US,"2016-11-17 15:00:00",0,0,0,0,1899,,,,,,533
108,0,0,0,0,877,SE,"2016-11-17 15:00:00",0,0,0,0,1899,,,,,,533
708,0,0,0,0,877,DE,"2016-11-17 01:00:00",0,0,0,0,1899,,,,,,533
18,0,0,0,0,877,SE,"2016-11-17 06:00:00",0,0,0,0,365,,,,,,533
354,0,0,0,0,877,US,"2016-11-17 00:00:00",0,0,0,0,365,,,,,,47266
42,0,0,0,0,877,UK,"2016-11-17 05:00:00",0,0,0,0,365,,,,,,533
1,1,0,0,214,877,KR,"2016-11-17 03:00:00",0,0,0,0,12738,,,14305,,,2962
0,0,0,0,0,877,CN,"2016-11-17 03:00:00",2,1,0,0,0,,,,,,2385
0,0,0,0,0,877,IR,"2016-11-17 05:00:00",3,0,0,0,0,,,,,,123959
2,2,0,0,2414,877,US,"2016-11-17 22:00:00",0,0,0,0,334322,,,default,ec372962f48f3529_default,,2962
30,0,0,0,0,877,NL,"2016-11-17 23:00:00",0,0,0,0,142476,,,,,,533
24,0,0,0,0,877,AT,"2016-11-17 03:00:00",0,0,0,0,365,,,,,,47266
78,0,0,0,0,877,DE,"2016-11-17 08:00:00",0,0,0,0,365,,,,,,533
390,0,0,0,0,877,NL,"2016-11-17 15:00:00",0,0,0,0,1899,,,,,,533
78,0,0,0,0,877,DE,"2016-11-17 19:00:00",0,0,0,0,365,,,,,,533
30,0,0,0,0,877,AT,"2016-11-17 07:00:00",0,0,0,0,142476,,,,,,533
1,1,0,0,1072,877,MR,"2016-11-17 02:00:00",0,0,0,0,75940,8403,5401,767,37541,,2962
24,0,0,0,0,877,SE,"2016-11-17 08:00:00",0,0,0,0,365,,,,,,47266
288,0,0,0,0,877,UK,"2016-11-17 02:00:00",0,0,0,0,1899,,,,,,533
0,0,1,1,98,877,CN,"2016-11-17 04:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,570cba691ef0a34e6200003a,2962
48,0,0,0,0,877,NL,"2016-11-17 23:00:00",0,0,0,0,365,,,,,,533
138,0,0,0,0,877,IT,"2016-11-17 05:00:00",0,0,0,0,1899,,,,,,533
18,0,0,0,0,877,SE,"2016-11-17 05:00:00",0,0,0,0,365,,,,,,533
0,0,0,0,0,877,US,"2016-11-17 01:00:00",0,7,0,0,0,,,,,,114023
42,0,0,0,0,877,UK,"2016-11-17 07:00:00",0,0,0,0,365,,,,,,533
1,1,0,0,1072,877,PK,"2016-11-17 19:00:00",0,0,0,0,75940,8403,5401,767,37541,,2962
0,0,0,0,0,877,US,"2016-11-17 13:00:00",1,1,0,0,0,,,,,,2962
336,0,0,0,0,877,US,"2016-11-17 19:00:00",0,0,0,0,365,,,,,,47266
1,1,0,0,214,877,KR,"2016-11-17 17:00:00",0,0,0,0,12738,,,14305,,,2962
0,0,2,2,98,877,RU,"2016-11-17 02:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,5767da97de4dacbc140000e7,2962
208,0,0,0,0,877,AT,"2016-11-17 09:00:00",0,0,0,0,1899,,,,,,533
12,0,0,0,0,877,IE,"2016-11-17 12:00:00",0,0,0,0,365,,,,,,533
0,0,1,1,98,877,RU,"2016-11-17 03:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,52a861166faa22fa48000009,2962
133,0,0,0,0,877,CA,"2016-11-17 02:00:00",0,0,0,0,1899,,,,,,533
0,0,0,0,0,877,US,"2016-11-17 08:00:00",0,13,0,0,0,,,,,,114023
42,0,0,0,0,877,AT,"2016-11-17 01:00:00",0,0,0,0,365,,,,,,533
24,0,0,0,0,877,IE,"2016-11-17 11:00:00",0,0,0,0,365,,,,,,47266
6,0,0,0,0,877,CH,"2016-11-17 02:00:00",0,0,0,0,365,,,,,,47266
216,0,0,0,0,877,AT,"2016-11-17 14:00:00",0,0,0,0,1899,,,,,,533
108,0,0,0,0,877,SE,"2016-11-17 22:00:00",0,0,0,0,1899,,,,,,533
24,0,0,0,0,877,CH,"2016-11-17 08:00:00",0,0,0,0,365,,,,,,533
6,0,0,0,0,877,IE,"2016-11-17 06:00:00",0,0,0,0,142476,,,,,,533
6,0,0,0,0,877,CA,"2016-11-17 02:00:00",0,0,0,0,365,,,,,,533
108,0,0,0,0,877,SE,"2016-11-17 14:00:00",0,0,0,0,1899,,,,,,533
24,0,0,0,0,877,UK,"2016-11-17 01:00:00",0,0,0,0,142476,,,,,,533
18,0,0,0,0,877,CA,"2016-11-17 18:00:00",0,0,0,0,365,,,,,,533
30,0,0,0,0,877,AT,"2016-11-17 20:00:00",0,0,0,0,142476,,,,,,533
88,0,0,0,0,877,SE,"2016-11-17 09:00:00",0,0,0,0,1899,,,,,,533
18,0,0,0,0,877,CA,"2016-11-17 19:00:00",0,0,0,0,365,,,,,,533
132,0,0,0,0,877,CA,"2016-11-17 06:00:00",0,0,0,0,1899,,,,,,533
42,0,0,0,0,877,AT,"2016-11-17 10:00:00",0,0,0,0,365,,,,,,533
18,0,0,0,0,877,CA,"2016-11-17 17:00:00",0,0,0,0,142476,,,,,,533
0,0,0,0,0,877,MA,"2016-11-17 04:00:00",6,1,0,0,0,,,,,,2385
133,0,0,0,0,877,CA,"2016-11-17 05:00:00",0,0,0,0,1899,,,,,,533
24,0,0,0,0,877,IE,"2016-11-17 04:00:00",0,0,0,0,365,,,,,,47266
66,0,0,0,0,877,CH,"2016-11-17 03:00:00",0,0,0,0,1899,,,,,,533
1,1,0,0,2510,877,CN,"2016-11-17 23:00:00",0,0,0,0,344232,,,6008727813183,,,2962
0,0,2,1,98,877,RU,"2016-11-17 11:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,5767da97de4dacbc140000e7,2962
6,0,0,0,0,877,IT,"2016-11-17 14:00:00",0,0,0,0,142476,,,,,,533
1,1,0,0,1783,877,US,"2016-11-17 17:00:00",0,0,0,0,181341,,,,[PID],,2962
24,0,0,0,0,877,SE,"2016-11-17 07:00:00",0,0,0,0,365,,,,,,47266
336,0,0,0,0,877,US,"2016-11-17 20:00:00",0,0,0,0,365,,,,,,47266
24,0,0,0,0,877,IE,"2016-11-17 09:00:00",0,0,0,0,365,,,,,,47266
18,0,0,0,0,877,SE,"2016-11-17 22:00:00",0,0,0,0,365,,,,,,533
30,0,0,0,0,877,IT,"2016-11-17 01:00:00",0,0,0,0,365,,,,,,47266
24,0,0,0,0,877,IE,"2016-11-17 05:00:00",0,0,0,0,365,,,,,,47266
144,0,0,0,0,877,DK,"2016-11-17 04:00:00",0,0,0,0,1899,,,,,,533
0,0,0,0,0,877,SA,"2016-11-17 03:00:00",1,1,0,0,0,,,,,,2385
24,0,0,0,0,877,CH,"2016-11-17 01:00:00",0,0,0,0,365,,,,,,533
30,0,0,0,0,877,IT,"2016-11-17 07:00:00",0,0,0,0,365,,,,,,533
18,0,0,0,0,877,SE,"2016-11-17 23:00:00",0,0,0,0,365,,,,,,533
65,0,0,0,0,877,CH,"2016-11-17 04:00:00",0,0,0,0,1899,,,,,,533
6,0,0,0,0,877,CA,"2016-11-17 03:00:00",0,0,0,0,365,,,,,,533
84,0,0,0,0,877,SE,"2016-11-17 03:00:00",0,0,0,0,1899,,,,,,533
138,0,0,0,0,877,IT,"2016-11-17 20:00:00",0,0,0,0,1899,,,,,,533
18,0,0,0,0,877,DK,"2016-11-17 00:00:00",0,0,0,0,365,,,,,,533
30,0,0,0,0,877,NL,"2016-11-17 18:00:00",0,0,0,0,142476,,,,,,533
0,0,0,0,0,877,IN,"2016-11-17 21:00:00",0,0,0,0,0,,,,,,123959
108,0,0,0,0,877,SE,"2016-11-17 10:00:00",0,0,0,0,1899,,,,,,533
6,0,0,0,0,877,CA,"2016-11-17 07:00:00",0,0,0,0,365,,,,,,533
1,1,0,0,214,877,KR,"2016-11-17 16:00:00",0,0,0,0,12738,,,14305,,,2962
6,0,0,0,0,877,IT,"2016-11-17 13:00:00",0,0,0,0,142476,,,,,,533
30,0,0,0,0,877,UK,"2016-11-17 00:00:00",0,0,0,0,365,,,,,,47266
1,1,0,0,5,877,IN,"2016-11-17 04:00:00",0,0,0,0,75692,95477136527,,651081503,d,GDN,60916
0,0,1,1,98,877,RU,"2016-11-17 08:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,55ee94cb03f5ac182100039d,2962
1,1,0,0,2510,877,HK,"2016-11-17 23:00:00",2,1,0,0,344232,,,,,,2385
0,0,4,4,98,877,RU,"2016-11-17 00:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,5767da97de4dacbc140000e7,2962
18,0,0,0,0,877,DK,"2016-11-17 16:00:00",0,0,0,0,365,,,,,,533
108,0,0,0,0,877,SE,"2016-11-17 11:00:00",0,0,0,0,1899,,,,,,533
24,0,0,0,0,877,IE,"2016-11-17 16:00:00",0,0,0,0,365,,,,,,47266
714,0,0,0,0,877,DE,"2016-11-17 21:00:00",0,0,0,0,1899,,,,,,533
48,0,0,0,0,877,NL,"2016-11-17 14:00:00",0,0,0,0,365,,,,,,533
30,0,0,0,0,877,NL,"2016-11-17 07:00:00",0,0,0,0,142476,,,,,,533
42,0,0,0,0,877,UK,"2016-11-17 09:00:00",0,0,0,0,365,,,,,,533
66,0,0,0,0,877,CH,"2016-11-17 18:00:00",0,0,0,0,1899,,,,,,533
0,0,0,0,0,877,US,"2016-11-17 18:00:00",0,3,0,0,0,,,,,,113773
174,0,0,0,0,877,US,"2016-11-17 22:00:00",0,0,0,0,142476,,,,,,533
30,0,0,0,0,877,IT,"2016-11-17 09:00:00",0,0,0,0,365,,,,,,47266
6,0,0,0,0,877,IT,"2016-11-17 18:00:00",0,0,0,0,142476,,,,,,533
30,0,0,0,0,877,AT,"2016-11-17 12:00:00",0,0,0,0,142476,,,,,,533
1896,0,0,0,0,877,US,"2016-11-17 03:00:00",0,0,0,0,1899,,,,,,533
2,2,0,0,2414,877,US,"2016-11-17 05:00:00",0,0,0,0,334322,,,default,e64a7f34a0e33ce2_default,,2962
84,0,0,0,0,877,SE,"2016-11-17 01:00:00",0,0,0,0,1899,,,,,,533
156,0,0,0,0,877,DK,"2016-11-17 13:00:00",0,0,0,0,1899,,,,,,533
24,0,0,0,0,877,CH,"2016-11-17 16:00:00",0,0,0,0,365,,,,,,533
1896,0,0,0,0,877,US,"2016-11-17 08:00:00",0,0,0,0,1899,,,,,,533
6,0,0,0,0,877,CH,"2016-11-17 21:00:00",0,0,0,0,142476,,,,,,533
42,0,0,0,0,877,AT,"2016-11-17 20:00:00",0,0,0,0,365,,,,,,533
24,0,0,0,0,877,AT,"2016-11-17 13:00:00",0,0,0,0,365,,,,,,47266
